video_id,title,published_at,date,time,hour,duration_seconds,view_count,like_count,comment_count,engagement_rate,has_hashtags,hashtag_count,has_emojis,emoji_count,clean_title,num_words,sentiment_polarity,sentiment,day_of_week
IqHRrauyhac,NYC vs LA🤔🤔 #shorts #nyc #losangeles #friends,2023-06-05 18:00:13+00:00,2023-06-05,18:00:13,18,7.0,10212,216,11,0.022228750489620055,True,4,True,2,NYC vs LA🤔🤔,7,0.0,neutral,Monday
KdFkBljxadA,sweetest people EVERR🫶 #shorts #singing #singer,2023-06-06 18:00:13+00:00,2023-06-06,18:00:13,18,35.0,5337,186,0,0.03485103991006183,True,3,True,1,sweetest people EVERR🫶,6,0.0,neutral,Tuesday
uTTBgXMQodQ,HOW DO WE FEEL ABT THIS FIT🤔 #shorts #dancer #dance #fashion #grwm,2023-06-07 18:00:31+00:00,2023-06-07,18:00:31,18,38.0,6336,263,4,0.04214015151515151,True,5,True,1,HOW DO WE FEEL ABT THIS FIT🤔,12,0.0,neutral,Wednesday
PFWqhCPEkGw,i still love my bread dw🤭 #shorts #transformation #glowup #glowuptransformation,2023-06-08 18:00:11+00:00,2023-06-08,18:00:11,18,7.0,11066,316,6,0.029098138442074824,True,4,True,1,i still love my bread dw🤭,10,0.5,positive,Thursday
dh0mwGkSuGA,sister outfits are SUPERIOR‼️ #shorts #sister #sisters,2023-06-09 18:00:17+00:00,2023-06-09,18:00:17,18,8.0,8021,249,4,0.03154220172048373,True,3,True,1,sister outfits are SUPERIOR‼️,7,0.0,neutral,Friday
GDBuuzcxftk,how did she do😬🫣 #shorts #sister #outfit #fashion #outfitideas,2023-06-10 18:00:04+00:00,2023-06-10,18:00:04,18,58.0,36107,2384,16,0.06646910571357355,True,5,True,2,how did she do😬🫣,9,0.0,neutral,Saturday
FOtOdWDTub4,MARTIAL ARTS GRWM💪 #shorts #martialarts #grwm,2023-06-11 18:00:06+00:00,2023-06-11,18:00:06,18,35.0,6453,223,5,0.03533240353324035,True,3,True,1,MARTIAL ARTS GRWM💪,6,0.0,neutral,Sunday
bqfAr6hWTYM,🚨FASHION EMERGENCY🚨help a girl out #shorts #fashion #outfit #outfitideas,2023-06-12 18:00:17+00:00,2023-06-12,18:00:17,18,35.0,4218,140,4,0.034139402560455195,True,4,True,2,🚨FASHION EMERGENCY🚨help a girl out,9,0.0,neutral,Monday
0BUoORTpTN0,grwm but im crying😅 #shorts #grwm #crying,2023-06-13 18:00:00+00:00,2023-06-13,18:00:00,18,37.0,10339,374,9,0.03704420156688268,True,3,True,1,grwm but im crying😅,7,0.0,neutral,Tuesday
OH75rCvbr4c,the girlies never miss LOL😭 #shorts #outfit #funny,2023-06-14 18:00:16+00:00,2023-06-14,18:00:16,18,13.0,20746,778,8,0.037886821555962596,True,3,True,1,the girlies never miss LOL😭,8,0.0,neutral,Wednesday
a1_zhHAhmuM,dancing is my medicine🫶 #shorts #dancer #dancechallenge #dancing,2023-06-15 18:00:01+00:00,2023-06-15,18:00:01,18,11.0,9542,400,9,0.04286313141898973,True,4,True,1,dancing is my medicine🫶,8,0.0,neutral,Thursday
90D1WlxQBIA,filters are getting OUT OF HAND‼️ #shorts #tiktok #filter #filtersinstagram,2023-06-16 18:00:07+00:00,2023-06-16,18:00:07,18,12.0,14167,430,6,0.030775746453024635,True,4,True,1,filters are getting OUT OF HAND‼️,10,0.0,neutral,Friday
S9-bAgN3KCQ,freckles or no freckles?🤔 #shorts #freckles #filter,2023-06-17 18:00:16+00:00,2023-06-17,18:00:16,18,7.0,10800,220,12,0.02148148148148148,True,3,True,1,freckles or no freckles?🤔,7,0.0,neutral,Saturday
fqv_-CilWec,THE END LMFAOO #shorts #dancer #ballerina #ballet #dancechallenge,2023-06-18 18:00:24+00:00,2023-06-18,18:00:24,18,22.0,31800,1113,21,0.035660377358490564,True,5,False,0,THE END LMFAOO,8,0.0,neutral,Sunday
hU-QICFFbSo,RUN DON'T WALK TO THIS SITE🏃🏻‍♀️💨 #shorts #fashion #fashionstyle #thrifting,2023-06-19 18:00:17+00:00,2023-06-19,18:00:17,18,39.0,5131,229,8,0.04618982654453323,True,4,True,2,RUN DON'T WALK TO THIS SITE🏃🏻‍♀️💨,10,0.0,neutral,Monday
Aakuwjmybsk,feeling productive today✨ #shorts #vlog #vlogging #singer #influencer,2023-06-20 18:00:05+00:00,2023-06-20,18:00:05,18,46.0,7030,368,4,0.05291607396870555,True,5,True,1,feeling productive today✨,8,0.0,neutral,Tuesday
TV2aBS2tnwU,no way i'm in JAPAN rn🤯‼️ #japan #japanese #taylorswift #shorts,2023-06-21 18:00:12+00:00,2023-06-21,18:00:12,18,6.0,4218,155,3,0.03745851114272167,True,4,True,2,no way i'm in JAPAN rn🤯‼️,10,0.0,neutral,Wednesday
IT1JQotKv_U,japanese bathrooms are CRAZY😳 #shorts #japanese #japan,2023-06-21 20:00:05+00:00,2023-06-21,20:00:05,20,28.0,26380,1168,8,0.044579226686884,True,3,True,1,japanese bathrooms are CRAZY😳,7,0.0,neutral,Wednesday
sh84JCvliyc,JAPANESE FRUIT TASTE TEST🍓 #shorts #japanese #japan #japanesefood,2023-06-22 18:00:28+00:00,2023-06-22,18:00:28,18,47.0,12567,651,6,0.05227978037717832,True,4,True,1,JAPANESE FRUIT TASTE TEST🍓,8,0.0,neutral,Thursday
jiiPEA2i5Cc,THIS DRESS THO😍 japanese fit check👗 #shorts #fitcheck #japan #japanese,2023-06-22 20:00:12+00:00,2023-06-22,20:00:12,20,11.0,6383,345,10,0.05561648127839574,True,4,True,2,THIS DRESS THO😍 japanese fit check👗,10,0.2,positive,Thursday
HzkcaPClN08,EVERYTHING IN JAPAN IS CUTE😭 #shorts #japan #shopping #japanese,2023-06-23 18:00:06+00:00,2023-06-23,18:00:06,18,7.0,20962,897,4,0.042982539833985305,True,4,True,1,EVERYTHING IN JAPAN IS CUTE😭,9,0.0,neutral,Friday
TTRuI6qQPAQ,AUDITION CRISIS IN JAPAN😭🚨 #shorts #japan #japanese #acting,2023-06-23 20:00:12+00:00,2023-06-23,20:00:12,20,30.0,21915,1178,6,0.0540269221994068,True,4,True,2,AUDITION CRISIS IN JAPAN😭🚨,8,0.0,neutral,Friday
EJXMnVaGSe8,japanese skinny dipping🤔⁉️ #shorts #japan #japanese,2023-06-24 18:00:09+00:00,2023-06-24,18:00:09,18,25.0,39719,920,19,0.023641078577003448,True,3,True,2,japanese skinny dipping🤔⁉️,6,0.0,neutral,Saturday
O5PBAKhwy04,japanese CULTURE SHOCK...😳 #shorts #japanese #japan #japaneseculture,2023-06-24 20:00:05+00:00,2023-06-24,20:00:05,20,25.0,3629532,187815,1340,0.052115534454579816,True,4,True,1,japanese CULTURE SHOCK...😳,7,0.0,neutral,Saturday
SFRHKEAGpjo,TRY JAPANESE DESSERTS W/ ME🍰 #shorts #japanesefood #japanese #japanlife,2023-06-25 18:00:11+00:00,2023-06-25,18:00:11,18,38.0,3923,282,4,0.07290339026255417,True,4,True,1,TRY JAPANESE DESSERTS W/ ME🍰,9,0.0,neutral,Sunday
fn4na1KYopM,have you ever done this?🤭 #shorts #hotel #dance #dancechallenge,2023-06-25 20:00:15+00:00,2023-06-25,20:00:15,20,24.0,3751,173,3,0.0469208211143695,True,4,True,1,have you ever done this?🤭,9,0.0,neutral,Sunday
PBtoxIhGTk0,FAV DESIGNER PIECES (we don't gatekeep!)👗 #shorts #fashion #designer,2023-06-26 18:00:11+00:00,2023-06-26,18:00:11,18,9.0,4724,265,3,0.056731583403895,True,3,True,1,FAV DESIGNER PIECES (we don't gatekeep!)👗,9,0.0,neutral,Monday
xvyEctTyi7s,whoops...MY BAD😳 #shorts #japan #hotel,2023-06-26 20:00:16+00:00,2023-06-26,20:00:16,20,17.0,11394,489,6,0.04344391785150079,True,3,True,1,whoops...MY BAD😳,5,0.0,neutral,Monday
M9vYnpdKKto,JAPAN THRIFT HAUL🛍 #shorts #thrifting #thrifthaul #japan #japanese,2023-06-27 18:00:09+00:00,2023-06-27,18:00:09,18,26.0,9623,559,4,0.05850566351449652,True,5,True,1,JAPAN THRIFT HAUL🛍,8,0.0,neutral,Tuesday
2JTcmzGhb8c,FRIEND DATE IN JAPAN💞✨ #shorts #japan #japanese #friends #friendship,2023-06-27 20:00:02+00:00,2023-06-27,20:00:02,20,23.0,4396,272,10,0.06414922656960874,True,5,True,2,FRIEND DATE IN JAPAN💞✨,9,0.0,neutral,Tuesday
LNp9xbhRNgo,TRYING JAPANESE MCDONALDS🍟‼️ #shorts #japan #japanesefood #japanese #japantravel,2023-06-28 18:00:15+00:00,2023-06-28,18:00:15,18,38.0,2802,199,0,0.07102069950035689,True,5,True,2,TRYING JAPANESE MCDONALDS🍟‼️,8,0.0,neutral,Wednesday
eTbDsFoqKFU,LULULEMON ASIAN FIT🤯🚨 #shorts #fashion #lululemon #shopping #asia #asian,2023-06-28 20:00:21+00:00,2023-06-28,20:00:21,20,18.0,23852,749,9,0.03177930571859802,True,6,True,2,LULULEMON ASIAN FIT🤯🚨,9,0.0,neutral,Wednesday
Vn8djAQ2_cI,DANCING IN THE RAIN ✨japan edition✨ #shorts #dancechallenge #dance #rain #japan #japanese,2023-06-29 18:00:20+00:00,2023-06-29,18:00:20,18,24.0,7026,414,13,0.06077426700825505,True,6,True,2,DANCING IN THE RAIN ✨japan edition✨,12,0.0,neutral,Thursday
z4wEBI9dH4Q,fit check in ANY weather😌☔️ #shorts #japan #rain #fashion #fitcheck #outfit #outfitideas,2023-06-29 20:00:17+00:00,2023-06-29,20:00:17,20,10.0,3607,173,2,0.04851677294150263,True,7,True,2,fit check in ANY weather😌☔️,12,0.4,positive,Thursday
C5cfDkPu5_Q,my friend is the BEST gift giver🥰 #shorts #japan #japanese #japanlife #japanesefood,2023-06-30 18:00:08+00:00,2023-06-30,18:00:08,18,46.0,4457,345,1,0.07763069329145166,True,5,True,1,my friend is the BEST gift giver🥰,12,1.0,positive,Friday
Go6RqEu5X2U,every ootd needs a lil spin🩰😌 #shorts #fashion #outfit #ootd #outfitideas,2023-07-01 05:00:13+00:00,2023-07-01,05:00:13,5,7.0,11347,326,9,0.029523221997003614,True,5,True,2,every ootd needs a lil spin🩰😌,11,0.0,neutral,Saturday
IZSysR7zKj0,TRY LEARNING JAPANESE WITH ME‼️ #shorts #japanese #japan,2023-07-02 03:00:06+00:00,2023-07-02,03:00:06,3,30.0,3175,216,4,0.06929133858267716,True,3,True,1,TRY LEARNING JAPANESE WITH ME‼️,8,0.0,neutral,Sunday
5ESeana5BzE,BALLERINA TRIES HEELS DANCE💃 #shorts #heels #ballet #ballerina #dancer #dance,2023-07-02 05:00:02+00:00,2023-07-02,05:00:02,5,15.0,14293,1144,15,0.08108864479115652,True,6,True,1,BALLERINA TRIES HEELS DANCE💃,10,-0.1,negative,Sunday
P7NEGJ7G3tA,HOW IS MY FRENCH⁉️ la vie en rose cover🌹 #shorts #aesthetic #singing #singer,2023-07-03 03:00:20+00:00,2023-07-03,03:00:20,3,60.0,6921,404,13,0.06025140875596012,True,4,True,2,HOW IS MY FRENCH⁉️ la vie en rose cover🌹,13,0.6,positive,Monday
uKDDve44wDg,I BOOKED A LEAD ROLE🤯🤯 #shorts #actor #acting,2023-07-03 05:00:32+00:00,2023-07-03,05:00:32,5,6.0,5955,322,10,0.05575146935348447,True,3,True,2,I BOOKED A LEAD ROLE🤯🤯,8,0.0,neutral,Monday
IJPLqT8CHG0,REHEARSAL GRWM💄 #shorts #grwm #acting,2023-07-04 03:00:07+00:00,2023-07-04,03:00:07,3,26.0,2885,170,3,0.05996533795493934,True,3,True,1,REHEARSAL GRWM💄,5,0.0,neutral,Tuesday
cjtGSM5DjeI,no more self confidence 😭 #shorts #confidence #ballet #ballerina,2023-07-04 05:00:14+00:00,2023-07-04,05:00:14,5,6.0,7875,237,11,0.031492063492063495,True,4,True,1,no more self confidence 😭,9,-0.25,negative,Tuesday
WdH5iaocK20,this is REAL balletcore🩰 #shorts #ballet #balletcore #dance #dancer #fashion,2023-07-05 03:00:24+00:00,2023-07-05,03:00:24,3,45.0,8602,596,6,0.06998372471518252,True,6,True,1,this is REAL balletcore🩰,10,0.2,positive,Wednesday
iVUs7A0kFV4,OUTFIT CHECK‼️ what do we think? #shorts #fashion #dancer #dance #outfitideas,2023-07-05 05:00:21+00:00,2023-07-05,05:00:21,5,40.0,4548,309,8,0.06970096745822339,True,5,True,1,OUTFIT CHECK‼️ what do we think?,11,0.0,neutral,Wednesday
WeA88AOCmMI,this dancing is trippy😵‍💫💃 #shorts #dancing #dancer #dance,2023-07-06 03:00:15+00:00,2023-07-06,03:00:15,3,6.0,2707,158,1,0.05873660879202069,True,4,True,2,this dancing is trippy😵‍💫💃,8,0.0,neutral,Thursday
jFimLMq7JlM,THE DORA COMMENTS NEED TO STOPPP #shorts #dancing #dancer #dance,2023-07-06 05:00:18+00:00,2023-07-06,05:00:18,5,9.0,7476,422,23,0.05952380952380952,True,4,False,0,THE DORA COMMENTS NEED TO STOPPP,10,0.0,neutral,Thursday
3IUsKX-vwAQ,TRIPPY DANCING😵‍💫‼️ #shorts #dance #dancer #dancing #dancechallenge,2023-07-06 21:00:47+00:00,2023-07-06,21:00:47,21,7.0,2468,127,2,0.05226904376012966,True,5,True,2,TRIPPY DANCING😵‍💫‼️,7,0.0,neutral,Thursday
VT28IybSchY,MY AUDITION SETUP😳🎬 #shorts #acting #actor #actress #audition,2023-07-07 01:00:13+00:00,2023-07-07,01:00:13,1,26.0,9019,349,4,0.039139594190043245,True,5,True,2,MY AUDITION SETUP😳🎬,8,0.0,neutral,Friday
g2EgwR1G7Cw,the PERFECT sweater‼️🤯 #shorts #fashion #fashionstyle #sweater,2023-07-07 18:00:30+00:00,2023-07-07,18:00:30,18,16.0,3892,201,4,0.052672147995889006,True,4,True,2,the PERFECT sweater‼️🤯,7,1.0,positive,Friday
rkt-X2MONA0,THE OUTFIT FOR TODAY🎀⁉️ #shorts #fashion #outfit #outfitoftheday,2023-07-07 20:00:15+00:00,2023-07-07,20:00:15,20,8.0,3099,186,1,0.060342045821232655,True,4,True,2,THE OUTFIT FOR TODAY🎀⁉️,8,0.0,neutral,Friday
OfqT4DD75RM,me SINGING😳⁉️ #shorts #singing #singer #sing,2023-07-08 18:00:14+00:00,2023-07-08,18:00:14,18,57.0,3107,254,11,0.085291277759897,True,4,True,2,me SINGING😳⁉️,6,0.0,neutral,Saturday
6JdUQBLJzLI,staircase singing is the BEST. #shorts #singing #singer #music #musicartist #sing,2023-07-08 20:00:03+00:00,2023-07-08,20:00:03,20,16.0,5350,360,11,0.06934579439252336,True,6,False,0,staircase singing is the BEST.,11,1.0,positive,Saturday
f8Z_Sall6P8,DANCING💃but reverse😵‍💫 #shorts #dancing #dancer #dance,2023-07-09 18:00:16+00:00,2023-07-09,18:00:16,18,12.0,4395,196,3,0.04527872582480091,True,4,True,2,DANCING💃but reverse😵‍💫,6,0.0,neutral,Sunday
s7YgcYI6kAU,IMPULSIVE PURCHASING😭 can u guys relate?😳 #shorts #funny #buying #shopping #relatable,2023-07-09 20:00:14+00:00,2023-07-09,20:00:14,20,21.0,2861,175,11,0.06501223348479553,True,5,True,2,IMPULSIVE PURCHASING😭 can u guys relate?😳,11,0.0,neutral,Sunday
S_g3uoZKGHE,you lookin?😳😌 #shorts #transition #fashion #transformation,2023-07-10 18:00:09+00:00,2023-07-10,18:00:09,18,8.0,4663,199,6,0.04396311387518765,True,4,True,2,you lookin?😳😌,6,0.0,neutral,Monday
8Cygd7ntZcE,GRWM🌷TEA PARTY EDITION✨ #shorts #teaparty #aesthetic #cottagecore #fashion #outfit,2023-07-11 18:00:01+00:00,2023-07-11,18:00:01,18,23.0,8449,479,17,0.05870517220972896,True,6,True,2,GRWM🌷TEA PARTY EDITION✨,9,0.0,neutral,Tuesday
r8BwWAxzQ0M,YOU NEED TO TRY THIS RIGHT NOW.🚨 #shorts #cooking #cook #recipe #recipe #recipes,2023-07-12 18:00:16+00:00,2023-07-12,18:00:16,18,22.0,3261,167,6,0.05305121128488194,True,6,True,1,YOU NEED TO TRY THIS RIGHT NOW.🚨,13,0.2857142857142857,positive,Wednesday
jcL7XWPNy9Q,BARBIE MOVIE FIT👛 who's excited for the new barbie movie? #shorts #barbie #fashion #outfit,2023-07-13 18:00:30+00:00,2023-07-13,18:00:30,18,10.0,21724,849,11,0.039587552936844045,True,4,True,1,BARBIE MOVIE FIT👛 who's excited for the new barbie movie?,14,0.2556818181818182,positive,Thursday
kx1hdkfDFhw,what lana said...💄🎤 #shorts #fashion #outfit #outfits #outfitideas,2023-07-13 20:00:10+00:00,2023-07-13,20:00:10,20,11.0,4695,179,3,0.038764643237486685,True,5,True,2,what lana said...💄🎤,8,0.0,neutral,Thursday
K-m_Ak0eoTc,LA SHOPPING HAUL🛍 the last piece tho.... #shorts #shopping #losangeles #thrifting #haul,2023-07-14 20:00:05+00:00,2023-07-14,20:00:05,20,41.0,4065,175,4,0.044034440344403444,True,5,True,1,LA SHOPPING HAUL🛍 the last piece tho....,12,0.0,neutral,Friday
12Bg0XlFdF8,GRWM...but not⁉️🤣 #shorts #grwm #funny,2023-07-15 18:00:00+00:00,2023-07-15,18:00:00,18,8.0,9620,469,12,0.05,True,3,True,2,GRWM...but not⁉️🤣,5,0.0,neutral,Saturday
DUElmXXB4cM,CONTROVERSIAL OPINION 😳 how do YOU like your fries🍟 #shorts #relatable #controversy #funny,2023-07-16 18:00:04+00:00,2023-07-16,18:00:04,18,8.0,7021,282,19,0.04287138584247258,True,4,True,2,CONTROVERSIAL OPINION 😳 how do YOU like your fries🍟,13,0.55,positive,Sunday
XkIvc1quZlg,BEST. PACKAGE. EVER. #shorts #unboxing #package #unboxingvideo,2023-07-17 18:00:11+00:00,2023-07-17,18:00:11,18,42.0,4978,275,7,0.056649256729610284,True,4,False,0,BEST. PACKAGE. EVER.,7,1.0,positive,Monday
hf4YH44cIa8,WHICH SWIMSUIT SHOULD I WEAR👙⁉️ #shorts #swimsuit #swim #bikini,2023-07-18 18:00:16+00:00,2023-07-18,18:00:16,18,40.0,10851,364,23,0.035664915675974566,True,4,True,2,WHICH SWIMSUIT SHOULD I WEAR👙⁉️,9,0.0,neutral,Tuesday
VEv_F7utCcY,OUTFIT CHECK‼️ giving unbothered vibes💅 #shorts #outfit #ootd #fashion #aesthetic,2023-07-19 18:00:26+00:00,2023-07-19,18:00:26,18,11.0,4898,236,8,0.04981625153123724,True,5,True,2,OUTFIT CHECK‼️ giving unbothered vibes💅,10,0.0,neutral,Wednesday
qJEG_QohBNI,this filter is NOT accurate... #shorts #filter #tiktok #trend #trending #ballet,2023-07-19 20:00:30+00:00,2023-07-19,20:00:30,20,17.0,8420,224,3,0.026959619952494063,True,6,False,0,this filter is NOT accurate...,11,-0.20000000000000004,negative,Wednesday
UnI3YVqhPpQ,I BOUGHT A WHAT⁉️😳 #shorts #harp #shopping #haul,2023-07-20 18:00:13+00:00,2023-07-20,18:00:13,18,58.0,7720,515,10,0.06800518134715026,True,4,True,2,I BOUGHT A WHAT⁉️😳,8,0.0,neutral,Thursday
vrA1KjQyLWE,honestly the best outfits imo💅 #shorts #outfit #outfitideas #ootd #fashion #fashionstyle,2023-07-21 18:00:25+00:00,2023-07-21,18:00:25,18,8.0,9058,467,2,0.0517774343122102,True,6,True,1,honestly the best outfits imo💅,11,0.8,positive,Friday
azaywg_Csog,GRWM ft. mental health talk #shorts #mentalhealth #mentalhealthawareness #dance #dancer,2023-07-22 18:00:01+00:00,2023-07-22,18:00:01,18,35.0,5182,319,5,0.06252412196063296,True,5,False,0,GRWM ft. mental health talk,10,-0.1,negative,Saturday
-BN_mxmxwKQ,HONEY I WANT MORE THAN ONE😏🤭 #shorts #friends #funny #trending,2023-07-22 20:00:00+00:00,2023-07-22,20:00:00,20,6.0,7682,273,8,0.036579015881280916,True,4,True,2,HONEY I WANT MORE THAN ONE😏🤭,10,0.5,positive,Saturday
iBa3qHTqQkE,OKAY BUT IT WAS WORTH IT😳⁉️ #shorts #relatable #trending #trend #trendingaudio,2023-07-23 18:00:14+00:00,2023-07-23,18:00:14,18,7.0,4231,175,2,0.0418340817773576,True,5,True,2,OKAY BUT IT WAS WORTH IT😳⁉️,11,0.4,positive,Sunday
rCpqhPE8Dm0,UR SIGN TO BUY A HARP🚨‼️ #shorts #harp #relatable #music #musical #musician,2023-07-24 18:00:21+00:00,2023-07-24,18:00:21,18,27.0,9250,380,16,0.04281081081081081,True,6,True,2,UR SIGN TO BUY A HARP🚨‼️,12,0.0,neutral,Monday
kXuF8yT04EI,THE TEARS WERE NOT FAKE😭😭 #shorts #acting #actor #actress,2023-07-24 20:00:24+00:00,2023-07-24,20:00:24,20,15.0,5631,304,0,0.05398685846208489,True,4,True,2,THE TEARS WERE NOT FAKE😭😭,9,0.0,neutral,Monday
cJ6fVBsL5L0,U GUYS MANIFESTATION IS REAL.🔮 #shorts #manifestation #manifest,2023-07-25 18:00:16+00:00,2023-07-25,18:00:16,18,40.0,4218,220,4,0.05310573731626363,True,3,True,1,U GUYS MANIFESTATION IS REAL.🔮,8,0.0,neutral,Tuesday
o1GOV3v-GSo,listen if you can't sleep🌙😴 #shorts #singing #singer #sing,2023-07-26 18:00:18+00:00,2023-07-26,18:00:18,18,59.0,5049,451,13,0.09189938601703307,True,4,True,2,listen if you can't sleep🌙😴,9,0.0,neutral,Wednesday
O-oy1nOW8Ac,ADVENTURES OF AN LA DESK☀️🤣 #shorts #thrifting #moving #losangeles,2023-07-28 18:00:26+00:00,2023-07-28,18:00:26,18,36.0,22312,890,9,0.04029221943348871,True,4,True,2,ADVENTURES OF AN LA DESK☀️🤣,9,0.0,neutral,Friday
lLUpMfted60,my ballet fit looks like WHAT😭⁉️ #shorts #ballet #ballerina #fashion,2023-07-28 20:00:28+00:00,2023-07-28,20:00:28,20,16.0,13246,528,9,0.04054054054054054,True,4,True,2,my ballet fit looks like WHAT😭⁉️,10,0.4,positive,Friday
BILJDLQXNLc,HARP PROGRESS✨🎼🎀 #shorts #harp #music #singing #singingcover,2023-07-29 18:00:06+00:00,2023-07-29,18:00:06,18,34.0,9148,765,23,0.08613904678618277,True,5,True,3,HARP PROGRESS✨🎼🎀,7,0.0,neutral,Saturday
qTNJ2dJn86Y,🚨WHY I DONT SHOP AT IKEA😳 #shorts #ikea #shopping #moving,2023-07-29 20:00:13+00:00,2023-07-29,20:00:13,20,34.0,11738,973,13,0.08400068154711195,True,4,True,2,🚨WHY I DONT SHOP AT IKEA😳,10,0.0,neutral,Saturday
KmLZbhWU4T0,IT'S BEEN SIX MONTHS I KNOW.😭 #shorts #moving #grammys,2023-07-30 20:00:06+00:00,2023-07-30,20:00:06,20,47.0,9237,305,4,0.03345241961675869,True,3,True,1,IT'S BEEN SIX MONTHS I KNOW.😭,9,0.0,neutral,Sunday
ZZZyQP07cbc,BARBIE AT BALLET💖🩰🎀 #shorts #outfit #ballet #ballerina #barbie #fashion,2023-07-31 20:00:16+00:00,2023-07-31,20:00:16,20,14.0,9963,425,7,0.04336043360433604,True,6,True,3,BARBIE AT BALLET💖🩰🎀,9,0.0,neutral,Monday
eG7Kevd23Ew,wasian stereotype😳 #shorts #wasian #asian #outfit #fashion,2023-08-01 20:00:12+00:00,2023-08-01,20:00:12,20,9.0,38023,1260,33,0.03400573337190648,True,5,True,1,wasian stereotype😳,7,0.0,neutral,Tuesday
638qusqghnY,LOOK AT THIS CORSET TOP✨ #shorts #fashion #outfit #outfitideas,2023-08-02 18:00:02+00:00,2023-08-02,18:00:02,18,19.0,11745,436,6,0.03763303533418476,True,4,True,1,LOOK AT THIS CORSET TOP✨,9,0.0,neutral,Wednesday
f5GvI4udluM,MY BARBIE BATHROOM😳‼️💖 #shorts #barbie #barbiedoll #barbiemovie,2023-08-03 18:00:15+00:00,2023-08-03,18:00:15,18,4.0,10921,200,5,0.018771174800842415,True,4,True,3,MY BARBIE BATHROOM😳‼️💖,7,0.0,neutral,Thursday
CUjT8Gh9G44,OUTFIT OF A MUSIC ARTIST🎶✨ #shorts #fashion #dress #outfit #outfitideas,2023-08-03 20:00:02+00:00,2023-08-03,20:00:02,20,14.0,13497,602,7,0.04512113803067348,True,5,True,2,OUTFIT OF A MUSIC ARTIST🎶✨,10,0.0,neutral,Thursday
SYp_VUbXff8,DANCE GRWM (but we're late) 🚨😳 #shorts #grwm #fashion #dance,2023-08-05 18:00:16+00:00,2023-08-05,18:00:16,18,52.0,22831,1367,13,0.06044413297709255,True,4,True,2,DANCE GRWM (but we're late) 🚨😳,10,-0.3,negative,Saturday
iF3otutbgOc,MY TOXIC EX...except it's dance💃⁉️ #shorts #dance #barbie #barbiemovie,2023-08-05 20:00:10+00:00,2023-08-05,20:00:10,20,24.0,16228,1000,12,0.06236135075178703,True,4,True,2,MY TOXIC EX...except it's dance💃⁉️,9,0.0,neutral,Saturday
X-F20IRJBEE,HEELS CLASS DANCE🤭👠 #shorts #heels #dance #dancechallenge #dancer,2023-08-06 18:00:12+00:00,2023-08-06,18:00:12,18,9.0,13085,538,8,0.04172716851356515,True,5,True,2,HEELS CLASS DANCE🤭👠,8,0.0,neutral,Sunday
shgWNPGb0S0,THRIFTING STEAL OMG⁉️🛍 #shorts #thrifting #thrifthaul #fashion,2023-08-06 20:00:13+00:00,2023-08-06,20:00:13,20,42.0,13974,571,17,0.0420781451266638,True,4,True,2,THRIFTING STEAL OMG⁉️🛍,7,0.0,neutral,Sunday
FkOK_xiqs5M,singing with my froggy slippers🐸✨ #shorts #singing #singer #sing,2023-08-07 18:00:07+00:00,2023-08-07,18:00:07,18,22.0,8262,664,13,0.08194141854272573,True,4,True,2,singing with my froggy slippers🐸✨,9,0.0,neutral,Monday
